ground_truth,prediction,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude
134432,209540.72725650502,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,80,17120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,1959,1959,Gable,CompShg,WdShing,Plywood,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1120,468,1588,0,0,2,0,4,1,7,Min2,1,Detchd,Fin,2,680,Typical,Dirt_Gravel,0,59,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.657031,42.031281
127500,113528.908405355,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,62,10106,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwoFmCon,One_and_Half_Fin,Good,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,BrkTil,Typical,No,ALQ,1,Rec,181,112,644,GasA,Good,Y,SBrkr,808,547,1355,1,0,2,0,4,2,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.658395,42.02393
129500,132645.0302692227,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,11200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,134,1040,GasA,Excellent,Y,SBrkr,1040,0,1040,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,384,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2008,WD ,Normal,-93.669806,42.033225
109900,121005.29543284606,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7162,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Good,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41,Typical,PConc,Typical,No,Unf,7,Unf,0,876,876,GasA,Typical,Y,SBrkr,904,0,904,0,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,408,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,12,2008,WD ,Abnorml,-93.676873,42.031571
245000,193268.69001716608,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,20270,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Clear_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1979,1979,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,925,1524,GasA,Typical,Y,SBrkr,1524,0,1524,1,0,2,0,3,1,7,Typ,2,Attchd,Fin,2,478,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.67358000000002,42.02521
125600,147413.71759009906,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,5190,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,570,570,GasA,Typical,Y,SBrkr,617,462,1079,0,0,1,0,2,1,5,Typ,1,Attchd,Unf,1,249,Typical,Paved,135,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Normal,-93.66515,42.027507
235000,214949.65893249694,Two_Story_1945_and_Older,Residential_Low_Density,120,13728,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,1935,1986,Hip,CompShg,Stucco,Stucco,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,501,1127,GasA,Excellent,Y,SBrkr,1236,872,2108,0,0,2,0,4,1,7,Typ,2,Basment,Unf,2,540,Typical,Paved,0,0,0,0,90,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.6608625,42.0280297
159900,150818.35048290895,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9571,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Av,Rec,6,Unf,0,639,1509,GasA,Typical,Y,FuseA,1509,0,1509,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,1,322,Typical,Paved,158,0,0,0,576,0,No_Pool,Minimum_Privacy,None,0,7,2008,WD ,Normal,-93.667534,42.024025
119000,89343.1852251286,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,8405,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Good,No,Rec,6,BLQ,391,229,861,GasA,Excellent,Y,SBrkr,961,406,1367,1,0,1,0,4,1,7,Typ,0,Detchd,Unf,1,384,Typical,Paved,0,130,112,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2008,WD ,Normal,-93.6644616,42.0236702
79000,89744.34111458148,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,OneFam,One_and_Half_Fin,Average,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,572,572,Grav,Fair,N,FuseF,572,524,1096,0,0,1,0,2,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,8,128,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.658528,42.022769
226500,210995.3973324872,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9938,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Average,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251,Typical,PConc,Typical,No,GLQ,3,Unf,0,331,1602,GasA,Excellent,Y,SBrkr,1626,0,1626,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,534,Typical,Paved,424,40,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.682029,42.03085
229000,237789.37349716606,Split_or_Multilevel,Residential_Low_Density,85,10541,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,SLvl,Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,672,672,GasA,Excellent,Y,SBrkr,1302,735,2037,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,472,Typical,Paved,100,33,0,0,0,0,No_Pool,No_Fence,None,0,2,2008,WD ,Normal,-93.682175,42.030621
395039,270039.47352569003,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11778,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,PosN,Norm,OneFam,One_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,402,Typical,PConc,Typical,Av,GLQ,3,Unf,0,598,1751,GasA,Excellent,Y,SBrkr,1766,0,1766,1,0,2,1,3,1,8,Typ,2,Attchd,Fin,3,874,Typical,Paved,216,36,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,New,Partial,-93.686789,42.027193
207500,211391.98600293056,Two_Story_1946_and_Newer,Residential_Low_Density,68,8998,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,255,782,GasA,Excellent,Y,SBrkr,782,870,1652,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,532,Typical,Paved,0,70,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.690276,42.017423
221000,195929.1210190425,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,12803,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,572,1494,GasA,Excellent,Y,SBrkr,1494,0,1494,1,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,530,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.691706,42.016276
149900,142941.85664444926,Split_or_Multilevel,Residential_Low_Density,65,8385,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Very_Good,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,Typical,CBlock,Good,Av,GLQ,3,Unf,0,390,985,GasA,Typical,Y,SBrkr,985,0,985,0,0,2,0,3,1,6,Typ,0,Attchd,Unf,1,328,Typical,Paved,210,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD ,Normal,-93.686888,42.021234
163000,193061.39225305675,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,40,14330,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,ALQ,596,180,864,GasA,Typical,Y,SBrkr,1558,0,1558,1,0,2,0,2,1,5,Min2,0,Attchd,Fin,2,440,Typical,Paved,140,0,239,0,227,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.6844,42.02107
127000,129952.33458007505,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7180,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,1972,1972,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,474,864,GasA,Typical,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,352,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.683158,42.020796
255900,254450.08826784295,Two_Story_1946_and_Newer,Residential_Low_Density,0,11250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,PConc,Typical,Mn,Unf,7,Unf,0,1128,1128,GasA,Excellent,Y,SBrkr,1149,1141,2290,0,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,779,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.686644,42.016975
185000,188086.32812207704,Duplex_All_Styles_and_Ages,Residential_Medium_Density,83,10126,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,Duplex,SFoyer,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Typical,Gd,GLQ,3,LwQ,162,83,1838,GasA,Excellent,Y,SBrkr,1838,0,1838,2,0,2,0,2,2,8,Typ,0,Attchd,Unf,3,721,Typical,Paved,160,67,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Abnorml,-93.68031,42.016262
214000,208576.6017054038,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9135,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,Typical,PConc,Typical,Av,GLQ,3,Unf,0,726,1536,GasA,Excellent,Y,SBrkr,1536,0,1536,1,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,532,Typical,Paved,192,74,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,WD ,Normal,-93.687825,42.014549
85000,48637.24931377425,One_Story_1945_and_Older,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Good,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,796,796,GasA,Good,Y,FuseA,796,0,796,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Partial_Pavement,328,0,164,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2008,WD ,Normal,-93.67830300000001,42.01974999999999
145900,108486.2601992524,Duplex_All_Styles_and_Ages,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,One_and_Half_Fin,Good,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,188,1272,GasA,Good,Y,SBrkr,1272,928,2200,2,0,2,2,4,2,9,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,70,0,0,0,0,No_Pool,Good_Privacy,None,0,9,2008,WD ,Normal,-93.678304,42.019937
147500,135438.55281208188,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9937,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,290,136,1256,GasA,Good,Y,SBrkr,1256,0,1256,1,0,1,1,3,1,6,Typ,0,Attchd,Fin,1,276,Typical,Paved,736,68,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.677407,42.021244
137500,143879.23576798933,Split_Foyer,Residential_Low_Density,90,10012,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Average,1972,1972,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Av,BLQ,2,Rec,180,38,1138,GasA,Typical,Y,SBrkr,1181,0,1181,1,0,2,0,3,1,6,Typ,0,Detchd,RFn,2,588,Typical,Paved,0,0,180,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2008,WD ,Normal,-93.671443,42.019861
165400,205327.37662385742,Two_Story_1946_and_Newer,Residential_Low_Density,60,6931,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92,Typical,PConc,Typical,No,Unf,7,Unf,0,746,746,GasA,Excellent,Y,SBrkr,760,896,1656,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,397,Typical,Paved,178,128,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.672408,42.018991
82500,85537.87729741691,Duplex_All_Styles_and_Ages,Residential_Low_Density,74,6845,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Average,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,N,FuseF,1152,0,1152,0,0,2,0,2,2,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.665562,42.019544
179500,175798.3373528507,Two_and_Half_Story_All_Ages,Residential_Low_Density,60,8400,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,Two_and_Half_Fin,Very_Good,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,LwQ,4,Unf,0,342,720,GasA,Excellent,Y,SBrkr,1052,720,2192,0,0,2,1,4,1,8,Typ,1,Detchd,Unf,1,240,Typical,Paved,262,24,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.65181,42.018715
145000,169227.6092641097,Two_Story_1945_and_Older,Residential_Low_Density,66,8969,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,265,644,GasA,Excellent,Y,SBrkr,672,644,1316,1,0,1,0,2,1,6,Typ,1,Detchd,Unf,1,369,Typical,Partial_Pavement,0,0,0,0,192,0,No_Pool,Minimum_Privacy,None,0,7,2008,WD ,Normal,-93.646438,42.01791
110000,195065.59033083243,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,9260,Pave,Gravel,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Crawford,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,884,884,GasA,Typical,Y,FuseF,932,442,1374,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,225,Typical,Paved,64,0,0,0,100,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.639497,42.018766
104000,177888.2220927839,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,7801,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Feedr,Norm,OneFam,One_Story,Average,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88,Fair,PConc,Typical,No,Rec,6,Unf,0,591,1091,GasA,Fair,N,FuseA,1091,0,1091,0,1,1,0,2,1,5,Typ,1,Attchd,Fin,1,344,Typical,Paved,66,105,0,0,221,0,No_Pool,Minimum_Privacy,None,0,5,2008,WD ,Normal,-93.639467,42.017528
257076,220412.0979632508,Two_Story_1945_and_Older,Residential_Low_Density,100,9670,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40,Typical,PConc,Fair,No,LwQ,4,Unf,0,398,608,GasA,Typical,Y,SBrkr,983,890,1873,0,0,1,1,4,1,9,Typ,2,Detchd,Fin,2,786,Typical,Paved,0,0,207,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Alloca,-93.641084,42.016769
116500,91237.66169066387,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1879,Pave,No_Alley_Access,Regular,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,150,516,GasA,Typical,Y,SBrkr,516,516,1032,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,462,Typical,Paved,213,0,0,0,0,0,No_Pool,Good_Privacy,None,0,12,2008,WD ,Normal,-93.645743,42.009489
99500,87764.61285123615,One_Story_1945_and_Older,Residential_Medium_Density,60,7392,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Good,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,520,520,GasA,Typical,Y,FuseA,912,0,912,0,0,1,0,2,1,5,Typ,0,Detchd,RFn,1,360,Typical,Paved,0,90,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.626835,42.020379
294464,274990.76971094514,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,3843,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,120,1596,GasA,Excellent,Y,SBrkr,1648,0,1648,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,525,Typical,Paved,162,53,0,153,0,0,No_Pool,No_Fence,None,0,8,2008,New,Partial,-93.61658399999999,42.008803
271000,213453.95459524068,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13265,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148,Typical,PConc,Typical,No,GLQ,3,Unf,0,350,1568,GasA,Excellent,Y,SBrkr,1689,0,1689,1,0,2,0,3,1,7,Typ,2,Attchd,RFn,3,857,Typical,Paved,150,59,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.607121,41.997124
228500,211969.05981231233,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,9990,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,297,1680,GasA,Good,Y,SBrkr,1689,0,1689,1,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,432,Typical,Paved,428,120,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.602429,41.995991
167500,252289.37798939476,Split_or_Multilevel,Residential_Low_Density,73,9735,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,SLvl,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,384,384,GasA,Good,Y,Unknown,754,640,1394,0,0,2,1,3,1,7,Typ,0,BuiltIn,Fin,2,400,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.649475,41.993751
218689,269980.2562571841,Two_Story_1946_and_Newer,Residential_Low_Density,81,12018,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60,Typical,PConc,Typical,Av,Unf,7,Unf,0,796,796,GasA,Excellent,Y,SBrkr,796,816,1612,0,0,2,1,3,1,6,Typ,0,Attchd,Fin,3,666,Typical,Paved,0,64,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,New,Partial,-93.650431,41.995175
232500,239314.5243298589,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,11202,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,206,Typical,PConc,Typical,Av,GLQ,3,Unf,0,403,1432,GasA,Excellent,Y,SBrkr,1440,0,1440,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,467,Typical,Paved,185,95,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.646726,41.995512
305000,296693.2395243899,Two_Story_1946_and_Newer,Residential_Low_Density,85,12244,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,611,1482,GasA,Excellent,Y,SBrkr,1482,780,2262,1,0,2,1,4,1,10,Typ,2,Attchd,Fin,3,749,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.647834,41.99423
160500,149636.71647380374,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,4500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Mitchell,Norm,Norm,TwnhsE,One_Story,Average,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197,Typical,PConc,Typical,No,GLQ,3,Unf,0,325,1189,GasA,Excellent,Y,SBrkr,1189,0,1189,1,0,2,0,2,1,4,Typ,0,Attchd,RFn,2,392,Typical,Paved,0,122,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.608197,41.993059
98000,92548.82588710048,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1477,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Excellent,1970,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Good,CBlock,Typical,No,GLQ,3,Unf,0,188,546,GasA,Excellent,Y,SBrkr,546,546,1092,0,0,2,1,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,187,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.603178,41.992133
128500,107111.01505339323,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,6490,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,No,GLQ,3,Unf,0,282,816,GasA,Excellent,Y,SBrkr,816,0,816,0,1,1,0,2,1,4,Typ,0,Attchd,Unf,1,264,Typical,Paved,315,0,0,0,0,0,No_Pool,Good_Wood,None,0,4,2008,WD ,Normal,-93.60510719999999,41.987109
134500,111779.44384101295,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,207,845,GasA,Good,Y,SBrkr,845,0,845,0,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.603886,41.987289
